TotalSteps,TotalDistance,TrackerDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,StepsPerMinute,DistancePerStep,VeryActiveRatio,SedentaryRatio,ActiveMinutesTotal,ActivityScore,EffectiveActiveTime,ActivityLevel,Gender,Age
12764.0,8.13000011444092,8.13000011444092,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66.0,27.0,130.0,1217,1827.0,57.237668161434975,0.0006369476742745942,0.5854858747697784,0.8451388888888889,223.0,382.0,0.15486111111111112,High,Female,45
14371.0,9.03999996185303,9.03999996185303,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41.0,21.0,262.0,732,1949.0,44.35493827160494,0.0006290446010613756,0.3108407029465898,0.5083333333333333,324.0,427.0,0.3068181818181818,High,Male,39
10039.0,6.40999984741211,6.40999984741211,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39.0,5.0,238.0,709,1788.0,35.59929078014184,0.0006385097965347255,0.45553824427512785,0.49236111111111114,282.0,365.0,0.28456104944500504,High,Male,31
15355.0,9.80000019073486,9.80000019073486,6.403000092506404,0.569999992847443,3.94000005722046,0.0,73.0,14.0,216.0,814,2013.0,50.67656765676568,0.0006382286024574966,0.6533673436618852,0.5652777777777778,303.0,463.0,0.2712623097582811,High,Male,43
13755.0,8.78999996185303,8.78999996185303,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31.0,23.0,279.0,833,1970.0,41.306306306306304,0.0006390403461906965,0.2650739401385458,0.5784722222222223,333.0,418.0,0.2855917667238422,High,Male,41
18134.0,12.210000038147,12.210000038147,6.403000092506404,0.409999996423721,5.40999984741211,0.0,78.0,11.0,243.0,1108,2159.0,54.62048192771084,0.0006733208358964927,0.5244062303441342,0.7694444444444445,332.0,499.0,0.23055555555555557,High,Male,43
13154.0,8.52999973297119,8.52999973297119,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48.0,28.0,189.0,782,1898.0,49.637735849056604,0.0006484719273963198,0.41500587018423846,0.5430555555555555,265.0,389.0,0.2531041069723018,High,Male,26
11181.0,7.15000009536743,7.15000009536743,1.05999994277954,0.5,5.57999992370605,0.0,16.0,12.0,243.0,815,1837.0,41.25830258302583,0.00063947769388851,0.14825173827148988,0.5659722222222222,271.0,315.0,0.24953959484346225,High,Female,29
14673.0,9.25,9.25,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52.0,34.0,217.0,712,1947.0,48.42574257425743,0.0006304095958563347,0.3848648586788692,0.49444444444444446,303.0,441.0,0.29852216748768473,High,Female,34
10602.0,6.80999994277954,6.80999994277954,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33.0,35.0,246.0,730,1820.0,33.76433121019108,0.0006423316301433258,0.33627018811961307,0.5069444444444444,314.0,415.0,0.3007662835249042,High,Male,56
14727.0,9.71000003814697,9.71000003814697,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41.0,15.0,277.0,798,2004.0,44.22522522522522,0.0006593332001186237,0.33058702631679465,0.5541666666666667,333.0,430.0,0.29442970822281167,High,Female,57
15103.0,9.65999984741211,9.65999984741211,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50.0,24.0,254.0,816,1990.0,46.045731707317074,0.000639608014792565,0.38612837246294035,0.5666666666666667,328.0,452.0,0.2867132867132867,High,Male,42
11100.0,7.15000009536743,7.15000009536743,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36.0,22.0,203.0,1179,1819.0,42.52873563218391,0.0006441441527358045,0.3440559448021313,0.81875,261.0,355.0,0.18125,High,Male,22
14070.0,8.89999961853027,8.89999961853027,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45.0,24.0,250.0,857,1959.0,44.106583072100314,0.0006325515009616397,0.3280899102753168,0.5951388888888889,319.0,433.0,0.27125850340136054,High,Female,26
12159.0,8.02999973297119,8.02999973297119,1.97000002861023,0.25,5.80999994277954,0.0,24.0,6.0,289.0,754,1896.0,38.11598746081505,0.0006604161306827198,0.2453300241743978,0.5236111111111111,319.0,373.0,0.2972972972972973,High,Female,31
11992.0,7.71000003814697,7.71000003814697,2.46000003814697,2.13000011444092,3.13000011444092,0.0,37.0,46.0,175.0,833,1821.0,46.48062015503876,0.0006429286222604211,0.3190661512289965,0.5784722222222223,258.0,378.0,0.23648029330889092,High,Female,28
10060.0,6.57999992370605,6.57999992370605,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44.0,8.0,203.0,574,1740.0,39.450980392156865,0.0006540755391357903,0.5364741660060035,0.39861111111111114,255.0,351.0,0.30759951749095293,High,Female,48
12022.0,7.71999979019165,7.71999979019165,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46.0,11.0,206.0,835,1819.0,45.71102661596958,0.0006421560297946806,0.4468912100317652,0.5798611111111112,263.0,366.0,0.2395264116575592,High,Male,18
12207.0,7.76999998092651,7.76999998092651,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46.0,31.0,214.0,746,1859.0,41.94845360824742,0.0006365200279287712,0.43114541992998945,0.5180555555555556,291.0,414.0,0.2806171648987464,High,Male,29
12770.0,8.13000011444092,8.13000011444092,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36.0,23.0,251.0,669,1783.0,41.193548387096776,0.0006366484036367204,0.3148831373608886,0.46458333333333335,310.0,405.0,0.3166496424923391,High,Female,38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440,1372.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,Male,57
8163.0,5.30999994277954,5.30999994277954,0.0,0.0,5.30999994277954,0.0,0.0,0.0,146.0,1294,1432.0,55.91095890410959,0.0006504961341148524,0.0,0.8986111111111111,146.0,146.0,0.10138888888888889,Medium,Female,33
7007.0,4.55000019073486,4.55000019073486,0.0,0.0,4.55000019073486,0.0,0.0,0.0,148.0,1292,1411.0,47.3445945945946,0.0006493506765712658,0.0,0.8972222222222223,148.0,148.0,0.10277777777777777,Medium,Male,18
9107.0,5.92000007629395,5.92000007629395,0.0,0.0,5.90999984741211,0.0099999997764825,0.0,0.0,236.0,1204,1572.0,38.58898305084746,0.0006500494209173109,0.0,0.8361111111111111,236.0,236.0,0.1638888888888889,Medium,Female,48
1510.0,0.980000019073486,0.980000019073486,0.0,0.0,0.970000028610229,0.0,0.0,0.0,96.0,1344,1344.0,15.729166666666666,0.000649006635148004,0.0,0.9333333333333333,96.0,96.0,0.06666666666666667,Low,Female,22
5370.0,3.49000000953674,3.49000000953674,0.0,0.0,3.49000000953674,0.0,0.0,0.0,176.0,1264,1463.0,30.511363636363637,0.0006499068919062831,0.0,0.8777777777777778,176.0,176.0,0.12222222222222222,Medium,Male,54
6175.0,4.05999994277954,4.05999994277954,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15.0,22.0,127.0,1276,1554.0,37.65243902439025,0.0006574898692760389,0.25369457780943117,0.8861111111111111,164.0,216.0,0.11388888888888889,Medium,Male,46
10536.0,7.40999984741211,7.40999984741211,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17.0,7.0,202.0,1214,1604.0,46.61946902654867,0.0007033029467931008,0.2901484668880664,0.8430555555555556,226.0,267.0,0.15694444444444444,High,Female,35
2916.0,1.89999997615814,1.89999997615814,0.0,0.0,1.89999997615814,0.0,0.0,0.0,141.0,1299,1435.0,20.680851063829788,0.0006515774952531345,0.0,0.9020833333333333,141.0,141.0,0.09791666666666667,Low,Female,39
4974.0,3.23000001907349,3.23000001907349,0.0,0.0,3.23000001907349,0.0,0.0,0.0,151.0,1289,1446.0,32.94039735099338,0.0006493767629822054,0.0,0.8951388888888889,151.0,151.0,0.10486111111111111,Low,Female,33
6349.0,4.13000011444092,4.13000011444092,0.0,0.0,4.1100001335144,0.0099999997764825,0.0,0.0,186.0,1254,1467.0,34.134408602150536,0.0006504961591496172,0.0,0.8708333333333333,186.0,186.0,0.12916666666666668,Medium,Male,43
4026.0,2.61999988555908,2.61999988555908,0.0,0.0,2.59999990463257,0.0,0.0,0.0,199.0,1241,1470.0,20.231155778894472,0.0006507699666068255,0.0,0.8618055555555556,199.0,199.0,0.13819444444444445,Low,Male,26
8538.0,5.55000019073486,5.55000019073486,0.0,0.0,5.53999996185303,0.0099999997764825,0.0,0.0,227.0,1213,1562.0,37.61233480176212,0.0006500351593739588,0.0,0.8423611111111111,227.0,227.0,0.15763888888888888,Medium,Female,29
6076.0,3.95000004768372,3.95000004768372,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16.0,18.0,185.0,1221,1617.0,27.744292237442924,0.0006500987570249704,0.29113923095583255,0.8479166666666667,219.0,269.0,0.15208333333333332,Medium,Female,49
6497.0,4.21999979019165,4.21999979019165,0.0,0.0,4.19999980926514,0.0099999997764825,0.0,0.0,202.0,1238,1492.0,32.163366336633665,0.0006495305202696091,0.0,0.8597222222222223,202.0,202.0,0.14027777777777778,Medium,Female,19
2826.0,1.8400000333786,1.8400000333786,0.0,0.0,1.83000004291534,0.0099999997764825,0.0,0.0,140.0,1300,1402.0,20.185714285714287,0.0006510969686406936,0.0,0.9027777777777778,140.0,140.0,0.09722222222222222,Low,Female,56
8367.0,5.44000005722046,5.44000005722046,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17.0,36.0,154.0,1233,1670.0,40.42028985507246,0.0006501733067073574,0.20404411813044335,0.85625,207.0,277.0,0.14375,Medium,Male,35
2759.0,1.78999996185303,1.78999996185303,0.0,0.200000002980232,1.60000002384186,0.0,0.0,5.0,115.0,1320,1401.0,22.991666666666667,0.0006487857781272309,0.0,0.9166666666666666,120.0,125.0,0.08333333333333333,Low,Male,32
2390.0,1.54999995231628,1.54999995231628,0.0,0.0,1.54999995231628,0.0,0.0,0.0,150.0,1290,1404.0,15.933333333333334,0.0006485355449022092,0.0,0.8958333333333334,150.0,150.0,0.10416666666666667,Low,Female,30
6474.0,4.30000019073486,4.30000019073486,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11.0,23.0,224.0,1182,1655.0,25.093023255813954,0.0006641952719701668,0.2093023107527663,0.8208333333333333,258.0,303.0,0.17916666666666667,Medium,Female,19
15485.099999999999,11.656499624252339,11.656499624252339,6.403000092506404,2.13000011444092,1.9099999666214,0.0099999997764825,93.04999999999995,51.0,171.0,1020,2690.0,49.15124583399461,0.0007527558507373114,0.549307279106707,0.7083333333333334,315.04999999999995,552.1499999999999,0.23598367102355713,High,Male,40
7155.0,4.92999982833862,4.92999982833862,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7.0,6.0,166.0,1261,1497.0,39.97206703910614,0.0006890286273009952,0.17444219964505145,0.8756944444444444,179.0,199.0,0.12430555555555556,Medium,Male,26
2100.0,1.37000000476837,1.37000000476837,0.0,0.0,1.3400000333786,0.0099999997764825,0.0,0.0,96.0,1344,1334.0,21.875,0.0006523809546516048,0.0,0.9333333333333333,96.0,96.0,0.06666666666666667,Low,Female,26
2193.0,1.42999994754791,1.42999994754791,0.0,0.0,1.41999995708466,0.0,0.0,0.0,118.0,1322,1368.0,18.584745762711865,0.0006520747594837711,0.0,0.9180555555555555,118.0,118.0,0.08194444444444444,Low,Male,28
2470.0,1.61000001430511,1.61000001430511,0.0,0.0,1.58000004291534,0.0099999997764825,0.0,0.0,117.0,1323,1370.0,21.11111111111111,0.0006518218681397207,0.0,0.91875,117.0,117.0,0.08125,Low,Female,35
1727.0,1.12000000476837,1.12000000476837,0.0,0.0,1.12000000476837,0.0099999997764825,0.0,0.0,102.0,1338,1341.0,16.931372549019606,0.0006485234538322931,0.0,0.9291666666666667,102.0,102.0,0.07083333333333333,Low,Female,18
2104.0,1.37000000476837,1.37000000476837,0.0,0.0,1.37000000476837,0.0,0.0,0.0,182.0,1258,1474.0,11.56043956043956,0.0006511406866769819,0.0,0.8736111111111111,182.0,182.0,0.12638888888888888,Low,Male,31
3427.0,2.23000001907349,2.23000001907349,0.0,0.0,2.22000002861023,0.0,0.0,0.0,152.0,1288,1427.0,22.54605263157895,0.0006507149165665276,0.0,0.8944444444444445,152.0,152.0,0.10555555555555556,Low,Male,44
1732.0,1.12999999523163,1.12999999523163,0.0,0.0,1.12999999523163,0.0,0.0,0.0,91.0,1349,1328.0,19.032967032967033,0.0006524249395101789,0.0,0.9368055555555556,91.0,91.0,0.06319444444444444,Low,Female,18
2969.0,1.92999994754791,1.92999994754791,0.0,0.0,1.91999995708466,0.0099999997764825,0.0,0.0,139.0,1301,1393.0,21.359712230215827,0.0006500505043947153,0.0,0.9034722222222222,139.0,139.0,0.09652777777777778,Low,Male,27
3134.0,2.03999996185303,2.03999996185303,0.0,0.0,2.03999996185303,0.0,0.0,0.0,112.0,1328,1359.0,27.982142857142858,0.0006509253228631238,0.0,0.9222222222222223,112.0,112.0,0.07777777777777778,Low,Male,21
2971.0,1.92999994754791,1.92999994754791,0.0,0.0,1.91999995708466,0.0099999997764825,0.0,0.0,107.0,890,1002.0,27.766355140186917,0.0006496129072864052,0.0,0.6180555555555556,107.0,107.0,0.10732196589769308,Low,Female,18
10694.0,7.76999998092651,7.76999998092651,0.140000000596046,2.13000011444092,5.32999992370605,0.0,2.0,51.0,256.0,1131,3199.0,34.6084142394822,0.0007265756481135694,0.018018018138959136,0.7854166666666667,309.0,364.0,0.21458333333333332,High,Male,38
8001.0,5.82000017166138,5.82000017166138,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30.0,16.0,135.0,1259,2902.0,44.20441988950276,0.0007274090953207574,0.3917525608489665,0.8743055555555556,181.0,257.0,0.12569444444444444,Medium,Female,41
11037.0,8.02000045776367,8.02000045776367,0.360000014305115,2.13000011444092,5.09999990463257,0.0,5.0,51.0,252.0,1125,3226.0,35.83441558441559,0.0007266467751892425,0.04488777977021449,0.78125,308.0,369.0,0.21493370551290997,High,Male,21
5263.0,3.82999992370605,3.82999992370605,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3.0,4.0,170.0,1263,2750.0,29.73446327683616,0.0007277218171586643,0.057441254096691166,0.8770833333333333,177.0,187.0,0.12291666666666666,Medium,Male,19
15300.0,11.1199998855591,11.1199998855591,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51.0,42.0,212.0,1135,3493.0,50.16393442622951,0.0007267973781411176,0.3687050311895239,0.7881944444444444,305.0,449.0,0.21180555555555555,High,Male,30
8757.0,6.36999988555908,6.36999988555908,2.25,0.569999992847443,3.54999995231628,0.0,29.0,13.0,186.0,1212,3011.0,38.4078947368421,0.0007274180524790545,0.35321821670684733,0.8416666666666667,228.0,299.0,0.15833333333333333,Medium,Male,41
7132.0,5.19000005722046,5.19000005722046,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15.0,33.0,121.0,1271,2806.0,42.201183431952664,0.0007277061213152636,0.20616571110890045,0.8826388888888889,169.0,232.0,0.11736111111111111,Medium,Male,55
11256.0,8.18000030517578,8.18000030517578,0.360000014305115,2.13000011444092,5.30000019073486,0.0,5.0,51.0,278.0,1099,3300.0,33.70059880239521,0.000726723552343264,0.044009780057994635,0.7631944444444444,334.0,395.0,0.23307745987438938,High,Female,51
2436.0,1.76999998092651,1.76999998092651,0.0,0.0,1.75999999046326,0.0099999997764825,0.0,0.0,125.0,1315,2430.0,19.488,0.0007266009773918349,0.0,0.9131944444444444,125.0,125.0,0.08680555555555555,Low,Male,46
1223.0,0.889999985694885,0.889999985694885,0.0,0.0,0.879999995231628,0.0099999997764825,0.0,0.0,38.0,1402,2140.0,32.18421052631579,0.0007277187127513369,0.0,0.9736111111111111,38.0,38.0,0.02638888888888889,Low,Female,60
3673.0,2.67000007629395,2.67000007629395,0.0,0.0,2.66000008583069,0.0099999997764825,0.0,0.0,86.0,1354,2344.0,42.7093023255814,0.0007269262391216854,0.0,0.9402777777777778,86.0,86.0,0.059722222222222225,Low,Male,54
6637.0,4.82999992370605,4.82999992370605,0.0,0.579999983310699,4.25,0.0,0.0,15.0,160.0,1265,2677.0,37.925714285714285,0.0007277384245451333,0.0,0.8784722222222222,175.0,190.0,0.12152777777777778,Medium,Female,60
3321.0,2.41000008583069,2.41000008583069,0.0,0.0,2.41000008583069,0.0,0.0,0.0,89.0,1351,2413.0,37.31460674157304,0.0007256850604729568,0.0,0.9381944444444444,89.0,89.0,0.06180555555555556,Low,Male,27
3580.0,2.59999990463257,2.59999990463257,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8.0,1.0,94.0,1337,2497.0,34.75728155339806,0.0007262569566012766,0.22692307515962554,0.9284722222222223,103.0,120.0,0.07152777777777777,Low,Female,50
9919.0,7.21000003814697,7.21000003814697,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11.0,41.0,223.0,1165,3123.0,36.06909090909091,0.000726887794953823,0.1109570052272199,0.8090277777777778,275.0,338.0,0.1909722222222222,High,Male,21
3032.0,2.20000004768372,2.20000004768372,0.0,0.0,2.20000004768372,0.0,0.0,0.0,118.0,1322,2489.0,25.694915254237287,0.0007255936832729947,0.0,0.9180555555555555,118.0,118.0,0.08194444444444444,Low,Male,22
9405.0,6.84000015258789,6.84000015258789,0.200000002980232,2.13000011444092,4.30999994277954,0.0,3.0,51.0,227.0,1157,3108.0,33.469750889679716,0.0007272727434968516,0.02923976586529208,0.8034722222222223,281.0,338.0,0.19541029207232266,Medium,Male,30
3176.0,2.30999994277954,2.30999994277954,0.0,0.0,2.30999994277954,0.0,0.0,0.0,120.0,1193,2498.0,26.466666666666665,0.0007273299567945655,0.0,0.8284722222222223,120.0,120.0,0.0913937547600914,Low,Female,30
18213.0,13.2399997711182,13.2399997711182,0.629999995231628,2.13000011444092,6.46200003623962,0.0,9.0,51.0,402.0,816,3846.0,39.422077922077925,0.0007269532625661999,0.04758308203342367,0.5666666666666667,462.0,531.0,0.3615023474178404,High,Female,22
6132.0,4.46000003814697,4.46000003814697,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3.0,24.0,146.0,908,2696.0,35.445086705202314,0.0007273320349228588,0.053811657529782585,0.6305555555555555,173.0,203.0,0.16003700277520813,Medium,Male,44
3758.0,2.73000001907349,2.73000001907349,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1.0,7.0,148.0,682,2580.0,24.08974358974359,0.0007264502445645263,0.02564102557104738,0.4736111111111111,156.0,165.0,0.18615751789976134,Low,Female,26
12850.0,9.34000015258789,9.34000015258789,0.720000028610229,2.13000011444092,4.53999996185303,0.0,10.0,51.0,221.0,1115,3324.0,45.56737588652482,0.0007268482609017814,0.07708779623635598,0.7743055555555556,282.0,353.0,0.20186113099498926,High,Male,38
2309.0,1.67999994754791,1.67999994754791,0.0,0.0,1.6599999666214,0.0099999997764825,0.0,0.0,52.0,1388,2222.0,44.40384615384615,0.0007275876775867951,0.0,0.9638888888888889,52.0,52.0,0.03611111111111111,Low,Male,38
4363.0,3.19000005722046,3.19000005722046,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6.0,12.0,81.0,1341,2463.0,44.07070707070707,0.0007311483055742516,0.16300939548559293,0.93125,99.0,123.0,0.06875,Low,Female,23
9787.0,7.11999988555908,7.11999988555908,0.819999992847443,0.270000010728836,6.01000022888184,0.0099999997764825,11.0,6.0,369.0,1054,3328.0,25.354922279792746,0.0007274956458116972,0.11516854017239278,0.7319444444444444,386.0,414.0,0.26805555555555555,Medium,Male,52
13372.0,9.72000026702881,9.72000026702881,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41.0,17.0,243.0,1139,3404.0,44.42524916943522,0.0007268920331310806,0.3353909363070182,0.7909722222222222,301.0,400.0,0.20902777777777778,High,Male,48
6724.0,4.8899998664856,4.8899998664856,0.0,0.0,4.88000011444092,0.0,0.0,0.0,295.0,991,2987.0,22.79322033898305,0.0007272456672346222,0.0,0.6881944444444444,295.0,295.0,0.22939346811819597,Medium,Female,49
6643.0,4.82999992370605,4.82999992370605,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32.0,6.0,303.0,1099,3008.0,19.480938416422287,0.0007270811265551784,0.49482404609860264,0.7631944444444444,341.0,411.0,0.23680555555555555,Medium,Male,53
9167.0,6.65999984741211,6.65999984741211,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12.0,19.0,155.0,1254,2799.0,49.284946236559136,0.0007265190190260838,0.13213213444345218,0.8708333333333333,186.0,229.0,0.12916666666666668,Medium,Male,38
1329.0,0.970000028610229,0.970000028610229,0.0,0.0,0.949999988079071,0.0099999997764825,0.0,0.0,49.0,713,1276.0,27.122448979591837,0.0007298721058015267,0.0,0.4951388888888889,49.0,49.0,0.06430446194225722,Low,Male,25
6697.0,4.42999982833862,4.42999982833862,0.0,0.0,4.42999982833862,0.0,0.0,0.0,339.0,1101,2030.0,19.755162241887906,0.0006614901938686906,0.0,0.7645833333333333,339.0,339.0,0.23541666666666666,Medium,Male,50
4929.0,3.25999999046326,3.25999999046326,0.0,0.0,3.25999999046326,0.0,0.0,0.0,248.0,1192,1860.0,19.875,0.0006613917611002759,0.0,0.8277777777777777,248.0,248.0,0.17222222222222222,Low,Male,41
7937.0,5.25,5.25,0.0,0.0,5.23000001907349,0.0,0.0,0.0,373.0,843,2130.0,21.27882037533512,0.0006614589895426483,0.0,0.5854166666666667,373.0,373.0,0.3067434210526316,Medium,Female,38
3844.0,2.53999996185303,2.53999996185303,0.0,0.0,2.53999996185303,0.0,0.0,0.0,176.0,527,1725.0,21.84090909090909,0.0006607700212937123,0.0,0.3659722222222222,176.0,176.0,0.2503556187766714,Low,Female,32
3414.0,2.25999999046326,2.25999999046326,0.0,0.0,2.25999999046326,0.0,0.0,0.0,147.0,1293,1657.0,23.224489795918366,0.0006619800792218102,0.0,0.8979166666666667,147.0,147.0,0.10208333333333333,Low,Male,27
4525.0,2.99000000953674,2.99000000953674,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2.0,8.0,199.0,1231,1793.0,21.650717703349283,0.0006607734827705503,0.04682274252491962,0.8548611111111111,209.0,221.0,0.1451388888888889,Low,Male,33
4597.0,3.03999996185303,3.03999996185303,0.0,0.479999989271164,2.55999994277954,0.0,0.0,12.0,217.0,1211,1814.0,20.074235807860262,0.0006613008400811464,0.0,0.8409722222222222,229.0,241.0,0.15902777777777777,Low,Male,20
197.0,0.129999995231628,0.129999995231628,0.0,0.0,0.129999995231628,0.0,0.0,0.0,10.0,1430,1366.0,19.7,0.0006598984529524265,0.0,0.9930555555555556,10.0,10.0,0.006944444444444444,Low,Male,38
8.0,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0099999997764825,0.0,0.0,0.0,1.0,1439,1349.0,8.0,0.0012499999720603126,0.0,0.9993055555555556,1.0,1.0,0.0006944444444444445,Low,Male,55
8054.0,5.32000017166138,5.32000017166138,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2.0,13.0,308.0,1117,2062.0,24.934984520123837,0.0006605413672288776,0.02255638974543797,0.7756944444444445,323.0,340.0,0.22430555555555556,Medium,Male,56
5372.0,3.54999995231628,3.54999995231628,0.0,0.0,3.54999995231628,0.0,0.0,0.0,220.0,1220,1827.0,24.418181818181818,0.0006608339449583545,0.0,0.8472222222222222,220.0,220.0,0.1527777777777778,Medium,Male,54
3570.0,2.35999989509583,2.35999989509583,0.0,0.0,2.35999989509583,0.0,0.0,0.0,139.0,1301,1645.0,25.68345323741007,0.0006610643963853866,0.0,0.9034722222222222,139.0,139.0,0.09652777777777778,Low,Female,54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440,1347.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,Female,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440,1347.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,Female,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440,1347.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,Male,53
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1439,1348.0,4.0,0.0,0.0,0.9993055555555556,1.0,1.0,0.0006944444444444445,Low,Male,56
6907.0,4.57000017166138,4.57000017166138,0.0,0.0,4.55999994277954,0.0,0.0,0.0,302.0,1138,1992.0,22.870860927152318,0.000661647628733369,0.0,0.7902777777777777,302.0,302.0,0.20972222222222223,Medium,Male,60
4920.0,3.25,3.25,0.0,0.0,3.25,0.0,0.0,0.0,247.0,1082,1856.0,19.91902834008097,0.0006605691056910569,0.0,0.7513888888888889,247.0,247.0,0.18585402558314523,Low,Female,18
4014.0,2.67000007629395,2.67000007629395,0.0,0.0,2.65000009536743,0.0,0.0,0.0,184.0,218,1763.0,21.815217391304348,0.000665171917362718,0.0,0.15138888888888888,184.0,184.0,0.4577114427860697,Low,Male,37
